"","818__1308_47678","853__39485","1735__88431_411489","28116__204516","40545__33039_360807","100886__165179_310298","674529__218538_410072","823__39483","28111__208479","46228__821_46506","166486__261299","39777__357276","1308__47678","1681__74426_487173","301301__820_29466","39496__28118_39486","1623__40520_329854","338188__562_39491","1304__239935","165179__310298","1318__387090","33039__360807","88431__411489","658082__39488_751585","1502__214856","817__39492","150055__216816_487174","218538__410072","729__46503","1531__40518_658081","820__29466","821__46506","562__39491","74426__487173","40520__329854","39488__751585","29361__33038_246787","28118__39486","291644__28117_457412","216816__487174","328814__1680_45851","40518__658081","33038__246787","28117__457412","1680__45851"
"ERR209416",0,4.65975179957336,0,-4.64271911190919,0,0,5.26778564390401,0,0,-3.29468363478025,0,-4.95794828423169,0,0,-2.65308718512468,0,0,-3.22518427795245,0,0,0,0,0,0,0,0,-2.73973936707115,0,0,0,4.59528180154584,-5.7065594503051,-5.58618303318598,0,0,0,0,0,-2.69038662388948,-4.74536778326384,0,0,0,4.65988632458028,0
"ERR209417",0,4.73923714371961,0,-4.55359628048992,0,0,5.14819225966018,0,0,-3.26093890070955,0,-5.19737944505562,0,0,-2.71420179912516,0,0,-3.19367508864441,0,0,0,0,0,0,0,0,-2.71740046238958,0,0,0,4.70113541807964,-5.64811185640674,-5.53160751639915,0,0,0,0,0,-2.7314301427936,-4.70667566536992,0,0,0,4.73097578464364,0
"ERR209418",0,4.66400086612181,0,-4.52956400474914,0,0,5.18912324970998,0,0,-3.2602001905162,0,-5.37768990940884,0,0,-2.65090779294662,0,0,-3.17641883008197,0,0,0,0,0,0,0,0,-2.72785215372878,0,0,0,4.59150698356383,-5.64683237281979,-5.50171879982047,0,0,0,0,0,-2.73631243473142,-4.72477852579443,0,0,0,4.73943216233731,0
"ERR209419",0,0,0,4.4842360873683,0,0,0,0,0,-2.74639680014452,0,0,0,0,-2.64936028682894,0,-2.79098752262488,-3.176688983891,0,0,0,0,0,0,0,0,-2.89439973861616,0,0,-2.59505127182278,4.58882662434298,4.7568987955949,-5.50218671994356,0,-4.83413219247709,0,0,0,-2.62263326663115,-5.01324740469727,0,4.49476065104329,0,4.54253406742548,0
"ERR209420",0,0,0,4.5679041588368,0,0,0,0,0,-2.60449183733238,0,0,0,0,-2.6050303519399,0,-2.73058100610387,-3.14290261007271,0,0,0,0,0,0,0,0,-2.86499430930698,0,0,-2.5329005756639,4.51204492481893,4.5111121901581,-5.44366700388677,0,-4.72950503675444,0,0,0,-2.76338214067715,-4.9623157071154,0,4.38711248757033,0,4.78631826838127,0
"ERR209421",0,0,0,4.53042068057008,0,0,0,0,0,-2.62037167290195,0,0,0,0,-2.58326918159307,0,-2.70555326118409,-3.13061169079214,0,0,0,0,0,0,0,0,-2.8810087599934,0,0,-2.51963608553874,4.47435347214607,4.53861687218043,-5.4223785072211,0,-4.68615571095452,0,0,0,-2.7941257105532,-4.99005354935957,0,4.36413771673707,0,4.83956769341263,0
"ERR209422",0,0,0,4.56204648760831,0,0,0,0,0,-2.66529573929559,0,0,0,0,-2.57421198839264,0,-2.73427632570106,-3.14959486860764,0,0,0,0,0,0,0,0,-2.88536514293867,0,0,-2.54774724162773,4.45866595334895,4.61642763765681,-5.45525833568666,0,-4.73590551804699,0,0,0,-2.81613617349023,-4.99759902595801,0,4.41282766734269,0,4.87769093351768,0
"ERR209423",0,3.65490151857684,-1.83017374580759,0,0,-0.120956220896956,0,0,0,0,0,0,0,0,0,0,0,-2.93420007587641,0,6.37945858883908,0,0,-3.16995391441739,0,0,0,0,0,-3.14111503686688,-1.83449394855272,0,0,-5.08218361099039,0,0,0,0,0,0,0,-3.27593061074985,3.17743672507096,0,0,-5.67407825988888
"ERR209424",0,4.04489613923362,0,0,0,-3.70604736273566,0,0,0,-3.9022071331649,0,0,0,0,0,0,0,-2.90144556141733,0,6.4190623275148,0,0,0,0,0,0,0,0,-3.02248462749145,-1.81461617263189,0,0.565603769889629,-5.02545112777002,0,0,0,0,0,0,0,-3.20825318353572,3.14300740723461,0,0,-5.55685751742847
"ERR209425",0,4.05027877970788,-1.80475932786682,0,0,-3.70245538082366,0,0,0,0,0,0,0,0,-1.96537893954251,0,0,-2.91380108716804,0,6.41284083234336,0,0,-3.12593485129919,0,0,0,0,0,-3.03154192876007,-1.8300317883708,3.40413617941346,0,-5.04685152612448,0,0,0,0,0,0,0,-3.21229813611457,3.16970803692436,0,0,-5.56386358080924
"ERR209426",0,4.03041892674059,0,0,0,-3.69614964624018,0,0,0,-3.96256832135492,0,0,0,0,-1.94495129489316,0,0,-2.9047561426663,0,6.40191897966572,0,0,0,0,0,0,0,0,0,-1.82195890002023,3.36875446100183,0.561129256014808,-5.03118522269583,0,0,0,0,0,0,0,-3.21658408992256,3.15572538413734,0,0,-5.57128707056358
"ERR209427",0,3.98123950446299,-2.65775548765638,0,0,-2.37290564587097,0,0,0,0,0,0,0,0,0,0,0,-2.55283442642733,0,4.10999314021557,0,0,-4.60336753871585,0,0,3.91514645939968,0,0,0,-2.77217067148914,0,0,-4.42163892988308,0,0,0,0,0,0,0,-3.62369215843374,4.80154045027152,0,0,-6.27641892939617
"ERR209428",0,4.4756443818961,-2.64236812285212,0,0,-2.39543913645129,0,0,0,0,0,0,0,0,0,0,0,-2.56851217683606,0,4.14902229077255,0,0,-4.57671584108028,0,0,0,0,0,0,-2.7453513088986,0,0,-4.44879359013939,0,0,0,0,0,0,0,-5.89685168205102,4.75508795163809,0,0,-2.18117861534934
"ERR209429",0,4.52244973835773,-2.64249816264804,0,0,-2.3794373703492,0,0,0,0,0,0,0,0,0,0,0,-2.57852914642422,0,4.12130641887291,0,0,-4.57694107661381,0,0,0,0,0,0,-2.77582253708784,0,0,-4.46614349040396,0,0,0,0,0,0,0,-5.88660464500237,4.80786566703088,0,0,-2.20303600683025
"ERR209430",0,4.54127493514381,-2.61888162784242,0,0,-2.37801548803245,0,0,0,0,0,0,0,0,0,0,0,-2.55686931167563,0,4.11884364645791,0,0,-4.53603603843177,0,0,0,0,0,0,-2.75411171514378,0,0,-4.42862755613585,0,0,0,0,0,0,0,-5.90257335946152,4.77026142034969,0,0,-2.1447410006212
"ERR209431",0,4.47635192586276,0,5.03334474826018,-2.93878986582444,0,0,0,0,0,4.67514750175008,-4.92581026459816,0,0,-3.58720167065648,0,0,-2.27643901623841,0,0,0,-5.09013336037645,0,0,0,0,0,0,-4.90301608607644,0,6.21321555057299,0,-3.94290803645705,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209432",0,4.74497830368506,0,4.91300619541651,-2.87632312237472,0,0,0,0,0,4.65433012207514,-4.80284079823631,0,0,-3.5861326391737,0,0,-2.26572451331448,0,0,0,-4.98193778693817,0,0,0,0,0,0,-4.83799173330296,0,6.21136393372992,0,-3.92434997301494,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209433",0,4.80414241558775,0,4.91167902754542,-2.86328093335686,0,0,0,0,0,4.64898039787382,-4.77282543656125,0,0,-3.57982799620876,0,0,0,0,0,0,-4.95934805291732,0,0,0,3.93035127264756,0,0,-4.85477524692204,0,6.20044397179107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209434",0,4.7899771687231,0,4.91552295049482,-2.89096626180605,0,0,0,0,0,4.65554923048064,-4.62576651294729,0,0,-3.58047212428569,0,0,0,0,0,0,-5.00730044841556,0,0,0,4.0547248909294,0,0,-4.84964556482141,0,6.20155963434688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209435",-2.42605975982903,4.68596657639598,0,0,0,0,-2.63797662157036,0,0,-2.96948789813894,0,0,-4.20205876622224,0,-3.11465880696184,0,0,-2.92938734024489,0,0,0,0,0,0,0,0,0,4.56910953773876,0,-2.72771016199436,5.39474730189978,5.14330391203756,-5.07384770835321,0,0,0,0,0,-2.68284795589713,0,0,4.72453258889616,0,4.64682896859613,0
"ERR209436",-2.39528778551664,5.08038245225887,0,0,0,0,-2.69446382253072,0,0,-2.81807115302465,0,0,-4.14876014326396,0,-3.11842009054322,0,0,-2.8991519227518,0,0,0,0,0,0,0,0,0,4.66694823977945,0,-2.71138681142309,5.4012620361644,4.8810424163829,-5.02147842906711,0,0,0,0,0,-2.84632816515174,0,0,4.69625971635697,0,4.92998499705711,0
"ERR209437",-2.37679490401349,5.04042645621733,0,0,0,0,-2.70574999655433,0,0,-2.88450278289163,0,0,-4.11672953292215,0,-3.12219198557819,0,0,-2.91829122913454,0,0,0,0,0,0,0,0,0,4.68649646661141,0,-2.69108642967063,5.40779515000579,4.99610537454213,-5.05462868014366,0,0,0,0,0,-2.86300090669128,0,0,4.66109842374866,0,4.95886303250507,0
"ERR209438",-2.36489464014029,5.02560707749205,0,0,0,0,-2.67657776613832,0,0,-2.95610068145743,0,0,-4.09611767127031,0,-3.11077627729957,0,0,-2.8948755944953,0,0,0,0,0,0,0,0,0,4.63596868136078,0,-2.69907324696406,5.38802256326283,5.12011657257324,-5.01407161125703,0,0,0,0,0,-2.83474171161058,0,0,4.67493199709166,0,4.90991667084429,0
"ERR209439",0,0.301612058296317,0,0,0,0,0,4.44901066401325,0,-2.54243073835835,0,0,0,0,-2.6577402668321,0,0,-2.81668533896831,0,0,0,0,0,0,0,0,0,0,-5.42592288203748,0,4.60334117547486,4.40361921356151,-4.87864211602748,0,0,0,0,0,-2.49420108735396,0,0,0,0,4.3200830075906,0
"ERR209440",0,0.801037924854708,0,0,5.05910289092033,0,0,4.28014211755425,0,0,0,0,0,0,-2.62532562156291,0,0,-2.80553940357897,0,0,0,0,0,0,0,0,0,0,-5.38088829991899,0,4.5471973629593,0,-4.85933678963525,0,0,0,0,0,-2.64655195614623,0,0,0,0,4.58396245291606,0
"ERR209441",0,0.754198256395593,0,0,5.00804119939348,0,0,4.40207784397215,0,0,0,0,0,0,-2.60567515546146,0,0,-2.77630425800933,0,0,0,0,0,0,0,0,0,0,-5.41832465067208,0,4.51316175727918,0,-4.80870003214197,0,0,0,0,0,-2.63665884566857,0,0,0,0,4.56682708292388,0
"ERR209442",0,0.730846319999634,0,0,4.9714449083542,0,0,4.36247768544718,0,0,0,0,0,0,-2.63993704475568,0,0,-2.77219512401811,0,0,0,0,0,0,0,0,0,0,-5.40062269432908,0,4.57250509030007,0,-4.80158280329407,0,0,0,0,0,-2.59715123155108,0,0,0,0,4.49839788798656,0
"ERR209443",0,4.4407137406033,0,4.90186535037526,0,0,-3.03925239530434,0,0,0,0,-4.38557873063341,0,0,-2.99461191050559,0,0,-2.71296672393337,0,0,0,0,0,0,0,0,0,5.26413956569253,-4.97961849462913,0,5.18681997794659,0,-4.69899620509629,0,0,0,-2.54314203285128,0,-2.7754766114145,0,0,0,-4.40485121176242,4.80726650618901,0
"ERR209444",0,4.70772824165811,0,4.80034921937288,0,0,-3.0336482180536,0,0,0,0,0,0,0,-2.96209635840408,0,0,-2.64183102745333,0,0,0,0,0,0,0,0,0,5.25443284595963,-4.89554063118417,0,5.13050138967062,0,-4.57578556456106,0,0,0,-2.45895565851072,0,-2.89205710448961,0,-2.4643156230028,0,-4.25903613409955,5.00918984336653,4.2683198649266
"ERR209445",0,4.68789462101775,0,4.79281517714753,0,0,-3.0539848067234,0,0,0,0,0,0,0,-2.92491407160597,0,0,-2.66180501443542,0,0,0,0,0,0,0,0,0,5.28965685078834,-4.91706840103522,0,5.06609977979469,0,-4.61038152484375,0,0,0,-2.46466376440482,0,-2.92259796344099,0,-2.45515046660244,0,-4.26892286352312,5.06208816277712,4.25244534838187
"ERR209446",0,4.66567795250688,0,4.76579661150579,0,0,-3.03614188901217,0,0,0,0,0,0,0,-2.927937714812,0,0,-2.64978655524865,0,0,0,0,0,0,0,0,0,5.25875201075722,-4.90558864796187,0,5.07133688345149,0,-4.58956494290358,0,0,0,-2.46208921507034,0,-2.92748320382259,0,-2.45446359495538,0,-4.2644636132692,5.07054964732523,4.25125565179087
"ERR209447",0,0.179026100273091,0,0,-2.46855557645056,-3.25298230552721,0,0,0,0,0,0,0,0,-2.66958943979557,0,0,-2.53005170567001,0,5.63433062929567,0,-4.27566367971985,0,-3.3482076015521,0,0,0,0,0,-2.56643780102986,4.62386454507527,0,-4.38217809999676,0,0,-5.79926568017658,0,0,0,0,0,4.44520066584907,0,0,0
"ERR209448",0,0.216233749649513,0,0,-2.43755643252859,-3.23278715301861,0,0,0,0,0,0,0,0,-2.65197666539855,0,0,-2.52458126165992,0,5.59935159908418,0,-4.22197158745586,0,-3.37285089117331,0,0,0,0,0,-2.56492112943116,4.59335832495738,0,-4.37270301303132,0,0,-5.84194910986614,0,0,0,0,0,4.44257371358172,0,0,0
"ERR209449",0,0.379543833100147,0,0,-2.44536143566018,-3.23123932507263,0,0,0,0,0,0,0,0,-2.65581418389818,0,0,-2.52725745420982,0,5.59667068244036,0,-4.23549024943301,0,-3.3536590463746,0,0,0,0,0,-2.55496688043564,4.60000510197371,0,-4.37733831449858,0,0,-5.8087078595838,0,0,0,0,0,4.42533244857029,0,0,0
"ERR209450",0,0.293843688283942,0,0,-2.43377040153693,-3.23827606707134,0,0,0,0,0,0,0,0,-2.67482750072008,0,0,-2.5339639555483,0,5.60885867710188,0,-4.21541398941927,0,-3.3665099565818,0,0,0,0,0,-2.54844174955535,4.63293713272965,0,-4.38895431555787,0,0,-5.83096628898617,0,0,0,0,0,4.41403059035959,0,0,0
"ERR209451",0,4.31360524052229,-2.4416135682773,0,0,-3.80313730106095,0,0,0,0,0,0,0,-2.84858082831028,0,0,0,0,0,6.58722703359794,0,0,-4.22899875270582,0,0,0,0,0,0,-2.03777791288454,0,0,0,-4.93388672410004,0,0,0,0,0,0,-1.86713911172423,3.52953487965769,0,0,3.2339798063054
"ERR209452",0,4.61082540707898,0,0,0,-3.13403740715179,0,0,5.06910242505033,-5.93239879215224,4.68487865250832,0,0,0,-2.73664617842597,0,0,-2.96900658311944,0,-5.42831202200834,0,0,0,0,0,0,0,0,-4.64940374016151,0,4.74001022337298,0.176740308356452,-5.14247024996934,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209453",-3.08045381920077,0,0,0,-2.36829552410361,0,0,0,0,-2.64271738969892,0,0,-5.33550252522533,0,0,0,-2.37830656227272,-3.12879955209497,-4.07279565182378,0,0,-4.10200817508542,0,0,0,0,0,0,0,-2.65483252802451,0,-4.57732078900433,-5.41923979092724,0,-4.11934780183082,0,0,0,-2.53147289481916,0,-3.37024309863004,4.59830482412498,0,4.38463967181025,-5.8374322806856
"ERR209454",0,0.23540849253214,0,0,0,-3.2287749935829,0,0,0,0,0,0,0,-2.64009447982896,0,-2.43295255239772,0,-3.06606774613901,0,5.59240233509345,0,0,0,0,0,-5.75965016469674,-2.50596541618467,0,0,0,0,0,-5.31058511576096,-4.57277777584589,0,0,0,4.21399743315724,-2.36835249984659,-4.34045942284233,0,0,0,4.10210685996705,0
"ERR209455",0,-0.0940671214142476,0,0,0,0,0,0,0,0,0,0,0,0,-2.97704807991958,0,0,0,0,0,0,0,0,-2.925239656059,0,0,-3.228439942312,0,0,-2.75252791900328,5.15639853099608,0,0,0,0,-5.0666637086095,0,0,-2.75914282117391,-5.59182200926912,0,4.7675182049655,0,4.77897555161214,0
"ERR209456",0,0.182702538475881,0,0,0,4.6920230573223,0,0,0,0,0,0,0,0,0,0,0,0,-3.78494202429092,0,0,0,0,0,0,-5.66764574402624,0,0,0,-2.3397699067475,0,0,0,0,0,0,0,0,0,0,0,4.05260035650736,0,0,0
"ERR209457",4.99772002164995,0.0919205139906107,0,0,0,-3.49050209598889,0,0,0,0,0,0,0,0,-2.56532808008712,0,0,-2.51568931039405,0,6.04572697417842,-4.48647619951499,0,0,0,0,0,-2.7583942948145,0,-4.4413430974229,0,4.44327857279402,0,-4.3573017016604,0,0,0,0,0,0,-4.77767906592684,0,0,0,0,0
"ERR209458",0,-0.447844301517952,0,0,-2.49594729139632,0,0,0,0,0,0,-4.61816897393911,0,0,0,0,0,0,0,0,0,4.32310752171236,0,-3.09070255541234,0,-5.16547181282041,-2.67297939292893,0,0,-2.70162169352827,0,0,0,0,0,-5.35325385705715,-2.60824449659401,0,0,-4.62973611613752,0,4.67934603602123,-4.51761198666273,0,0
"ERR209459",0,0.00782615045757873,0,0,0,0,0,0,0,0,0,-4.59618679518331,0,0,-2.55252490467475,0,0,0,0,0,0,0,0,-3.0588497823137,0,-5.12164177540972,-2.63135303204412,0,0,-2.62665346239621,4.42110282248158,0,0,0,0,-5.29808323568833,0,0,-2.62017290423627,-4.55763714415082,0,4.54949725074694,0,4.53827259475252,0
"ERR209460",5.02442329065903,-4.81247817798599,0,-4.9778475657393,0,0,0,0,5.97616049622372,0,0,-5.38834851341499,0,0,-2.51261330102839,0,0,0,-4.7470253068568,0,0,0,0,0,0,0,-2.88165687067245,0,0,0,4.35197389715452,0,0,0,0,0,-2.3467292674672,0,0,-4.99117610998461,0,0,-4.06465432286209,0,0
"ERR209461",-2.5989137163239,0,0,0,4.91961870350416,-2.5932476472565,0,0,0,-2.59130431735649,0,0,-4.50145060116064,0,-2.55154495676616,0,0,-2.38979491105229,-4.88829220235333,4.49163668165671,0,0,0,0,0,0,-2.80746582482774,0,0,0,4.41940550291512,-4.48827073553403,-4.1392462056121,0,0,0,0,0,0,-4.86267344911491,0,0,0,0,0
"ERR209462",-2.56747222532833,4.13446796755461,0,0,5.13875550241773,-2.59450706210843,0,0,0,-2.55343587151366,0,0,-4.4469923412906,0,-2.81134641622637,0,0,-2.35787891609116,-5.01412731633857,4.49381805216806,0,0,0,0,0,0,-2.77407450522164,0,0,0,4.86939483058076,-4.42268066333057,-4.08396608076533,0,0,0,0,0,0,-4.80483798702538,0,0,0,0,0
"ERR209463",-2.54356729674686,4.09595178967723,0,0,5.06647803322886,-2.55386501237502,0,0,0,-2.54132581710416,0,0,-4.40558779043619,0,-2.77532780217402,0,0,0,-4.98124698682051,4.42342395710606,0,0,0,0,0,0,-2.76005396731384,0,0,0,4.80700876102388,-4.4017054338109,0,0,0,0,0,0,0,-4.78055370301962,0,0,0,0,0
"ERR209464",-2.55609669357011,4.13167224170048,0,0,5.12064079734374,-2.61208425217995,0,0,0,-2.55011690428838,0,0,-4.42728934232224,0,-2.80979329865183,0,0,-2.36909814863559,-4.98386583911269,4.52426263842623,0,0,0,0,0,0,-2.77768855325881,0,0,0,4.86670475203153,-4.41693204346773,-4.10339836155421,0,0,0,0,0,0,-4.81109770184676,0,0,0,0,0
"ERR209465",0,-0.119321835280708,0,0,0,0,0,0,0,0,0,-4.50976761018928,0,0,-2.53120509939796,0,0,-2.88564845095759,0,0,0,0,0,-2.75310405565543,0,0,0,0,0,0,4.3841758365347,0,-4.99808972984097,0,0,-4.76851610291915,0,0,0,0,1.65541119482656,0,0,0,-5.77521336399807
"ERR209466",0,0.13330274592462,0,0,0,0,0,0,0,0,0,-4.52018934519084,0,0,-2.80931936638924,0,0,-2.84203589781658,0,0,0,0,0,-2.70294731895322,0,0,0,0,0,0,4.86588387727336,0,-4.92255057195295,0,0,-4.68164208660906,0,0,0,0,2.02317133829825,0,0,0,-5.73388235643744
"ERR209467",0,0.162763172149407,0,0,0,0,0,0,0,0,0,-4.41118471207743,0,0,-2.81856503882968,0,0,-2.83942373321138,0,0,0,0,0,-2.70842790230025,0,0,0,0,0,0,4.88189785169035,0,-4.91802617013901,0,0,-4.69113473542122,0,0,0,0,2.07047589419103,0,0,0,-5.71100095026693
"ERR209468",0,0.138278154501623,0,0,0,0,0,0,0,0,0,-4.46703685073853,0,0,-2.82512783815491,0,0,-2.84430783718978,0,0,0,0,0,-2.70317903320248,0,0,0,0,0,0,4.89326495356153,0,-4.92648568637904,0,0,-4.68204342746161,0,0,0,0,2.07931311089562,0,0,0,-5.71301604419272
"ERR209469",-2.58549407384944,4.35523702370455,0,0,0,0,0,0,4.74385988003987,-2.90051056988612,5.07698260973023,0,-4.47820709857548,0,-2.74425749706442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78550124419928,4.75319341396737,5.02383167493331,0,0,0,0,0,0,0,0,0,-1.22442554472314,0,0,0
"ERR209470",0,0,0,0,0,1.74716647072516,0,0,0,0,0,0,0,0,0,-2.34926238179539,-2.33207026871207,0,0,5.55150773076742,-4.14615692774635,0,0,-2.54514334777581,0,-4.21921760876163,-2.53596909470971,0,0,0,0,0,0,0,-4.03926419223011,-4.40831759089365,0,4.0690418055799,0,-4.39242731846166,-3.14346901092351,0,0,0,-5.4446480389378
"ERR209471",-2.45208803766562,0.888560152524552,-2.37529843268057,0,-2.3835452198944,-3.25966748168506,0,0,0,0,0,0,-4.24714106586873,0,0,0,0,0,0,5.64590969405862,0,-4.12842142299503,4.11413756854146,-2.73437911449088,0,0,0,0,0,0,0,0,0,0,0,-4.73608355345339,0,0,0,0,-3.11850476049992,0,0,0,-5.40140868883128
"ERR209472",-2.52570654755482,0,0,0,0,0,0,0,0,0,0,-5.0715874116976,-4.37465206537432,0,-2.85886383348844,0,0,0,-4.33377592408304,0,0,0,0,0,0,-4.55765614206763,0,0,0,-3.17670733737263,4.9516974115231,0,0,0,0,0,0,0,-2.7500142004554,0,-2.6466185047157,5.50221850910624,0,4.76316431672465,4.58407771841957
"ERR209473",0,-1.11564106549385,0,0,-2.33594735994072,0,0,3.77575491954376,0,-5.60460089225512,0,0,0,0,0,0,0,0,0,0,0,4.04597951122371,0,-2.89530676350707,0,0,0,0,0,0,0,-0.759058389208328,0,0,0,-5.01481841789205,-2.56545204732772,0,0,0,0,0,4.44349329035321,0,0
"ERR209474",0,0,0,0,0,0,-3.062760760185,0,5.00845988800736,0,4.89424998678292,-4.71839439872753,0,0,-2.86048603313438,0,0,-2.90811073017324,0,0,0,0,0,0,0,0,0,5.30485724806869,-4.99237814665563,-2.68118091617015,4.9545071437299,0,-5.03699553869628,0,0,0,0,0,-2.68203083312059,0,0,4.64394157109077,0,4.64541367043114,0
"ERR209475",0,0,0,0,0,0,-3.10032400587103,0,0,-3.05720150006238,0,-4.93662798765521,0,0,-3.31793221226327,0,0,-3.02661988976197,0,0,0,0,0,0,0,0,0,5.36991869809409,0,-2.33755604438231,5.74682716770938,5.29522832708383,-5.24225942426624,0,0,0,0,0,-2.21860168922249,0,0,4.0487658344099,0,-3.84273084749149,0
"ERR209476",0,4.3134959397943,-2.42948950662943,0,0,-2.8757949989842,0,0,0,0,0,0,0,0,0,0,0,0,-4.4124158809096,4.98102305039312,0,0,-4.20799926193762,0,0,0,-2.73389073279279,0,0,-2.80368819456236,0,0,0,0,0,0,0,0,-2.55962535158734,-4.73523765153882,-2.77427664252078,4.85613040156306,0,4.43340115729063,-4.80518809909759
"ERR209477",-3.03033697764707,4.83370451892581,0,0,0,0,0,0,0,-2.83899070587757,0,0,-5.24869760933944,0,-2.55766913653321,0,0,-2.70547426794369,0,0,0,0,0,0,0,0,-2.99932208220838,0,0,-2.54001243098198,4.43001289342634,4.91727614479578,-4.68601889064869,0,0,0,0,0,-3.03687004266056,-5.19497823464819,0,4.39943058231733,0,5.26001320987196,0
"ERR209478",-2.63372577575974,-4.38323887291926,-2.80361862319037,0,0,0,0,0,0,-2.58762700048967,0,0,-4.56174685681963,0,-2.69048876488309,0,0,-2.69771578261728,-5.01070755181975,0,0,0,-4.85600990041203,0,0,0,0,0,0,0,4.66006323797075,4.48190143588517,4.67258079987356,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209479",0,5.19130114595245,0,4.92782881160057,0,0,-2.78166714526616,0,0,0,4.5615846332124,-4.9852001840957,0,0,-2.92874994145055,0,0,-2.9982152946042,0,0,0,0,0,-2.92504861937654,0,0,0,4.81798882534607,0,-2.64317389641314,5.07274370125673,0,-5.19306122228456,0,0,-5.06633282336936,0,0,0,0,0,4.57811148182736,0,0,0
"ERR209480",0,4.64571107755598,-2.6744741593252,0,0,0,-2.65190460925701,0,0,0,0,0,0,0,-3.11067484386486,0,0,-2.73154171940647,0,0,0,0,-4.6323251274813,0,0,0,-2.82794272695277,4.59323352005923,-4.70509736232069,-2.7871352480548,5.38784687540033,0,-4.73116904100605,0,0,0,0,0,-2.99358260369364,-4.89814048397708,0,4.827459857197,0,5.18503716625171,0
"ERR209481",0,4.90627779836781,0,0,0,0,0,0,0,-2.42497537088741,0,0,0,0,0,0,0,-5.63591998509776,0,0,0,0,0,0,0,-4.51556750672065,-2.36620853973468,0,0,-2.71237599215109,0,4.20018054948018,-1.49919464337864,0,0,0,-2.60174352929555,0,0,-4.09839341212383,0,4.69797302763573,4.50635198100345,0,0
"ERR209482",0,4.99100489191127,0,0,0,0,0,0,0,-2.41731280437611,0,0,0,0,0,0,0,-3.25859648167567,0,0,0,0,0,0,0,-4.53577422981237,-2.36642611438798,0,0,-2.73255232131893,0,4.18690859496623,-5.64405466762745,0,0,0,-2.57813855857752,0,0,-4.09877026247779,-2.39135443157316,4.73291945486467,4.46546697240866,0,4.1419473743897
"ERR209483",0,3.92764541249431,0,0,0,-6.0317157038991,0,0,0,0,0,0,0,0,0,0,4.51527643989637,-2.61604768725169,0,2.61607131440159,0,0,0,-2.23420360968885,0,0,0,0,-4.08215490026858,0,0,0,-4.53112750934299,0,0,-3.86975416643488,0,0,-2.22137421290016,0,0,0,0,3.84753299936641,0
"ERR209484",5.44263774714969,-0.262057454769236,5.23955220433329,0,-2.74774565008828,-3.31408541096649,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74016431241675,0,-4.75923507222927,0,0,0,0,0,0,-4.90223463830485,0,0,0,0,0,0,0,0,0,-2.59920645139613,0,0,0,0,4.5019576331789,0
"ERR209485",5.73453200674224,0.0874104277171925,0,0,-2.6778817950285,-3.28423295806981,0,0,0,-2.58999357232106,0,0,0,0,0,0,0,0,0,5.68845834726914,0,-4.63822732565311,0,0,0,0,0,0,-4.86990918824592,0,0,4.4860004585369,0,0,0,0,0,0,-2.71572439084317,0,0,0,0,4.70377262429441,0
"ERR209486",5.42617182100941,0.0460752335916729,0,0,-2.68444395923207,-3.30506303439482,0,0,0,-2.59682825306897,0,0,0,0,0,0,0,0,0,5.7245370977896,0,-4.6495933274613,0,0,0,0,0,0,-4.89329227363369,0,0,4.49783847284579,0,0,0,0,0,0,-2.72305263827763,0,0,0,0,4.71646552118134,0
"ERR209487",5.7373982856693,0.0429278467589026,0,0,-2.67255955120484,-3.29431819586338,0,0,0,-2.56101992311014,0,0,0,0,0,0,0,0,0,5.70592649153402,0,-4.62900892894025,0,0,0,0,0,0,-4.85465384029835,0,0,4.43581662602291,0,0,0,0,0,0,-2.74215686923402,0,0,0,0,4.74955501983733,0
"ERR209488",5.38924933724989,0.141119777773708,0,0,-2.67330523835364,-3.30047885799263,0,0,0,0,0,0,0,0,0,0,0,0,-4.46748085408964,5.71659707135014,0,-4.63030049696853,0,0,0,0,0,0,-4.84101290777866,0,0,0,0,0,0,0,0,0,-2.7407947345452,0,0,0,0,4.74719573334953,0
"ERR209489",0,0,-2.11005470440068,5.21064420361602,-2.22772381524887,0,0,0,0,0,0,-5.52696104575967,0,0,-3.32327330024024,0,0,-3.33649651860922,0,0,0,3.85853083324222,3.6547219547717,0,0,0,0,0,0,-4.95797206709546,5.7560782034532,0,-5.77898148950785,0,0,0,0,0,0,0,0,0.0418575447562836,0,0,0
"ERR209490",0,3.92040994045045,0,5.1874730234583,2.36693871242149,0,0,0,0,0,0,-5.45364528924409,0,0,-3.3463083994688,0,0,-3.34142681276249,0,0,0,3.95878336445157,0,0,0,0,0,0,0,-5.05784135639537,5.79597616567445,0,-5.78752100947758,0,0,0,0,0,0,0,0,-0.159049481286623,0,0,0
